Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League,Fls,Fld,Crs,Int,TklW,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Gls/90,Ast/90,Fls/90,Fld/90,Crs/90,Int/90,TklW/90
492,Abdallah Sima,sn SEN,"FW,MF",Brest,23,2001,27,14,1238,13.8,7,2,9,7,0,0,2,0,0.51,0.15,0.65,0.51,0.65,492,sn SEN,"FW,MF",23,2001,13.8,7,38.0,17.0,44.7,2.753623188405797,1.2318840579710144,0.18,0.41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,16.0,25.0,16.0,1.0,11.0,,,,,,,,,0.5072463768115941,0.14492753623188406,1.1594202898550725,1.8115942028985506,1.1594202898550725,0.07246376811594203,0.7971014492753623
279,Abdoul Koné,fr FRA,DF,Reims,19,2005,4,1,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,279,fr FRA,DF,19,2005,1.5,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,3.0,3.0,0.0,1.0,3.0,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.6666666666666666,2.0
423,Abdoul Ouattara,fr FRA,"MF,FW",Strasbourg,18,2005,17,3,471,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,423,fr FRA,"MF,FW",18,2005,5.2,1,5.0,3.0,60,0.9615384615384615,0.5769230769230769,0.2,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,7.0,1.0,3.0,8.0,3.0,,,,,,,,,0.1923076923076923,0.1923076923076923,1.346153846153846,0.1923076923076923,0.5769230769230769,1.5384615384615383,0.5769230769230769
52,Abdoulaye Bamba,ci CIV,DF,Angers,34,1990,19,16,1510,16.8,0,0,0,0,0,0,2,0,0,0,0,0,0,52,ci CIV,DF,34,1990,16.8,0,1.0,0.0,0,0.05952380952380952,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,10.0,7.0,5.0,20.0,15.0,,,,,,,,,0.0,0.0,0.5952380952380952,0.41666666666666663,0.2976190476190476,1.1904761904761905,0.8928571428571428
399,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,22,2002,22,19,1707,19.0,1,0,1,1,0,0,4,1,0.05,0,0.05,0.05,0.05,399,sn SEN,DF,22,2002,19,1,11.0,2.0,18.2,0.5789473684210527,0.10526315789473684,0.09,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,21.0,18.0,2.0,12.0,32.0,,,,,,,,,0.05263157894736842,0.0,1.105263157894737,0.9473684210526315,0.10526315789473684,0.631578947368421,1.6842105263157894
526,Abdoulaye Touré,gn GUI,MF,Le Havre,30,1994,28,26,2324,25.8,10,1,11,2,8,9,5,0,0.39,0.04,0.43,0.08,0.12,526,gn GUI,MF,30,1994,25.8,10,47.0,15.0,31.9,1.821705426356589,0.5813953488372093,0.04,0.13,8,9,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,29.0,44.0,11.0,33.0,34.0,,,,,,,,,0.38759689922480617,0.03875968992248062,1.124031007751938,1.7054263565891472,0.4263565891472868,1.2790697674418605,1.317829457364341
270,Abdukodir Khusanov,uz UZB,DF,Lens,20,2004,13,11,975,10.8,0,0,0,0,0,0,2,1,0,0,0,0,0,270,uz UZB,DF,20,2004,10.8,0,6.0,5.0,83.3,0.5555555555555555,0.4629629629629629,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,13.0,3.0,5.0,26.0,11.0,,,,,,,,,0.0,0.0,1.2037037037037037,0.27777777777777773,0.4629629629629629,2.4074074074074074,1.0185185185185184
255,Abdulai Juma Bah,sl SLE,DF,Lens,18,2006,10,8,686,7.6,0,0,0,0,0,0,2,0,0,0,0,0,0,255,sl SLE,DF,18,2006,7.6,0,2.0,1.0,50,0.2631578947368421,0.13157894736842105,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,7.0,1.0,0.0,16.0,9.0,,,,,,,,,0.0,0.0,0.9210526315789475,0.13157894736842105,0.0,2.1052631578947367,1.1842105263157896
7,Abner,br BRA,"DF,MF",Lyon,24,2000,19,12,1090,12.1,1,1,2,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,7,br BRA,"DF,MF",24,2000,12.1,1,7.0,3.0,42.9,0.578512396694215,0.24793388429752067,0.14,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,16.0,4.0,31.0,6.0,20.0,,,,,,,,,0.08264462809917356,0.08264462809917356,1.322314049586777,0.3305785123966942,2.56198347107438,0.49586776859504134,1.6528925619834711
227,Achraf Hakimi,ma MAR,DF,Paris Saint-Germain,25,1998,25,24,2066,23.0,4,6,10,4,0,0,4,0,0.17,0.26,0.44,0.17,0.44,227,ma MAR,DF,25,1998,23,4,32.0,13.0,40.6,1.391304347826087,0.5652173913043478,0.13,0.31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,19.0,25.0,80.0,31.0,35.0,,,,,,,,,0.17391304347826086,0.2608695652173913,0.8260869565217391,1.0869565217391304,3.4782608695652173,1.3478260869565217,1.5217391304347827
415,Ado Onaiwu,jp JPN,"MF,FW",Auxerre,28,1995,31,9,957,10.6,4,1,5,4,0,0,1,1,0.38,0.09,0.47,0.38,0.47,415,jp JPN,"MF,FW",28,1995,10.6,4,23.0,14.0,60.9,2.169811320754717,1.3207547169811322,0.17,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,9.0,12.0,7.0,3.0,7.0,,,,,,,,,0.37735849056603776,0.09433962264150944,0.8490566037735849,1.1320754716981132,0.6603773584905661,0.2830188679245283,0.6603773584905661
444,Adrien Rabiot,fr FRA,MF,Marseille,29,1995,29,27,2485,27.6,9,4,13,9,0,0,4,0,0.33,0.14,0.47,0.33,0.47,444,fr FRA,MF,29,1995,27.6,9,48.0,24.0,50,1.7391304347826086,0.8695652173913043,0.19,0.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,53.0,33.0,40.0,20.0,31.0,,,,,,,,,0.32608695652173914,0.14492753623188406,1.9202898550724636,1.1956521739130435,1.4492753623188406,0.7246376811594203,1.1231884057971013
524,Adrien Thomasson,fr FRA,MF,Lens,30,1993,33,31,2615,29.1,3,7,10,3,0,0,7,0,0.1,0.24,0.34,0.1,0.34,524,fr FRA,MF,30,1993,29.1,3,41.0,13.0,31.7,1.40893470790378,0.4467353951890034,0.07,0.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,51.0,48.0,59.0,20.0,48.0,,,,,,,,,0.10309278350515463,0.24054982817869414,1.7525773195876289,1.6494845360824741,2.027491408934708,0.6872852233676976,1.6494845360824741
529,Adrien Truffert,fr FRA,"MF,DF",Rennes,22,2001,33,31,2752,30.6,2,2,4,2,0,0,3,0,0.07,0.07,0.13,0.07,0.13,529,fr FRA,"MF,DF",22,2001,30.6,2,23.0,11.0,47.8,0.7516339869281046,0.35947712418300654,0.09,0.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,25.0,34.0,141.0,29.0,38.0,,,,,,,,,0.06535947712418301,0.06535947712418301,0.8169934640522876,1.1111111111111112,4.607843137254902,0.9477124183006536,1.2418300653594772
11,Adryelson,br BRA,DF,Lyon,26,1998,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,br BRA,DF,26,1998,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23,2001,22,13,1039,11.5,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,372,fr FRA,MF,23,2001,11.5,0,10.0,2.0,20,0.8695652173913043,0.17391304347826086,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,20.0,7.0,4.0,5.0,12.0,,,,,,,,,0.0,0.08695652173913043,1.7391304347826086,0.6086956521739131,0.34782608695652173,0.43478260869565216,1.0434782608695652
323,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,26,1997,32,20,1985,22.1,1,4,5,1,0,0,1,0,0.05,0.18,0.23,0.05,0.23,323,eng ENG,"DF,MF",26,1997,22.1,1,22.0,7.0,31.8,0.9954751131221719,0.3167420814479638,0.05,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,16.0,10.0,48.0,25.0,43.0,,,,,,,,,0.04524886877828054,0.18099547511312217,0.7239819004524887,0.4524886877828054,2.171945701357466,1.1312217194570136,1.9457013574660633
9,Akor Adams,ng NGA,FW,Montpellier,24,2000,15,13,1075,11.9,3,1,4,3,0,0,2,0,0.25,0.08,0.33,0.25,0.33,9,ng NGA,FW,24,2000,11.9,3,26.0,12.0,46.2,2.1848739495798317,1.0084033613445378,0.12,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,17.0,8.0,5.0,1.0,3.0,,,,,,,,,0.25210084033613445,0.08403361344537814,1.4285714285714286,0.6722689075630252,0.42016806722689076,0.08403361344537814,0.25210084033613445
293,Alban Lafont,ci CIV,GK,Nantes,25,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,293,ci CIV,GK,25,1999,12,0,0.0,0.0,,0.0,0.0,,,0,0,20,ci CIV,GK,25,1999,12,12,"1,080",12,19,1.58,48,32,66.7,2,4,6,2,16.7,3,3,0,0,0,Ligue 1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
221,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,221,dk DEN,"MF,FW",23,2001,9,2,22.0,9.0,40.9,2.4444444444444446,1.0,0.09,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,10.0,10.0,28.0,3.0,11.0,,,,,,,,,0.2222222222222222,0.1111111111111111,1.1111111111111112,1.1111111111111112,3.111111111111111,0.3333333333333333,1.2222222222222223
450,Alejandro Rodriguez,pt POR,FW,Lyon,16,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,450,pt POR,FW,16,2008,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0
211,Aleksandr Golovin,ru RUS,MF,Monaco,28,1996,19,13,1153,12.8,3,0,3,3,0,0,1,0,0.23,0,0.23,0.23,0.23,211,ru RUS,MF,28,1996,12.8,3,24.0,9.0,37.5,1.875,0.703125,0.13,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,25.0,20.0,24.0,12.0,23.0,,,,,,,,,0.234375,0.0,1.953125,1.5625,1.875,0.9375,1.796875
291,Alexandre Lacazette,fr FRA,FW,Lyon,33,1991,30,24,2051,22.8,15,2,17,10,5,6,5,0,0.66,0.09,0.75,0.44,0.53,291,fr FRA,FW,33,1991,22.8,15,59.0,37.0,62.7,2.587719298245614,1.6228070175438596,0.17,0.27,5,6,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,48.0,33.0,17.0,8.0,6.0,,,,,,,,,0.6578947368421052,0.08771929824561403,2.1052631578947367,1.4473684210526316,0.7456140350877193,0.3508771929824561,0.2631578947368421
449,Alexsandro Ribeiro,br BRA,DF,Lille,24,1999,30,30,2700,30.0,1,1,2,1,0,0,10,0,0.03,0.03,0.07,0.03,0.07,449,br BRA,DF,24,1999,30,1,21.0,4.0,19,0.7,0.13333333333333333,0.05,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,27.0,32.0,8.0,26.0,19.0,,,,,,,,,0.03333333333333333,0.03333333333333333,0.9,1.0666666666666667,0.26666666666666666,0.8666666666666667,0.6333333333333333
5,Ali Abdi,tn TUN,MF,Nice,30,1993,25,17,1393,15.5,5,2,7,5,0,0,2,0,0.32,0.13,0.45,0.32,0.45,5,tn TUN,MF,30,1993,15.5,5,29.0,11.0,37.9,1.8709677419354838,0.7096774193548387,0.17,0.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,28.0,14.0,51.0,20.0,27.0,,,,,,,,,0.3225806451612903,0.12903225806451613,1.8064516129032258,0.9032258064516129,3.2903225806451615,1.2903225806451613,1.7419354838709677
486,Alidu Seidu,gh GHA,DF,Rennes,24,2000,11,10,803,8.9,0,0,0,0,0,0,4,0,0,0,0,0,0,486,gh GHA,DF,24,2000,8.9,0,3.0,0.0,0,0.33707865168539325,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,10.0,28.0,4.0,13.0,17.0,,,,,,,,,0.0,0.0,1.1235955056179774,3.1460674157303368,0.449438202247191,1.4606741573033708,1.9101123595505618
377,Almoatasem Al Musrati,ly LBY,MF,Monaco,28,1996,10,3,386,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.47,0.23,0.47,377,ly LBY,MF,28,1996,4.3,1,11.0,3.0,27.3,2.558139534883721,0.6976744186046512,0.09,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,5.0,3.0,0.0,5.0,11.0,,,,,,,,,0.23255813953488372,0.23255813953488372,1.1627906976744187,0.6976744186046512,0.0,1.1627906976744187,2.558139534883721
123,Alois Confais,fr FRA,"DF,MF",Le Havre,27,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,fr FRA,"DF,MF",27,1996,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Amadou Koné,ml MLI,MF,Reims,19,2005,24,17,1293,14.4,0,0,0,0,0,0,3,1,0,0,0,0,0,280,ml MLI,MF,19,2005,14.4,0,14.0,4.0,28.6,0.9722222222222222,0.2777777777777778,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,19.0,51.0,3.0,19.0,31.0,,,,,,,,,0.0,0.0,1.3194444444444444,3.5416666666666665,0.20833333333333331,1.3194444444444444,2.1527777777777777
146,Amar Dedić,ba BIH,MF,Marseille,21,2002,10,2,314,3.5,0,1,1,0,0,0,1,0,0,0.29,0.29,0,0.29,146,ba BIH,MF,21,2002,3.5,0,6.0,2.0,33.3,1.7142857142857142,0.5714285714285714,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,7.0,2.0,5.0,3.0,4.0,,,,,,,,,0.0,0.2857142857142857,2.0,0.5714285714285714,1.4285714285714286,0.8571428571428571,1.1428571428571428
178,Amidou Doumbouya,fr FRA,MF,Nice,16,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,178,fr FRA,MF,16,2007,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,0.0,0.0,2.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,4.0,2.0,2.0
216,Amine Gouiri,dz ALG,FW,Marseille,24,2000,14,12,1048,11.6,10,3,13,10,0,0,0,0,0.86,0.26,1.12,0.86,1.12,216,dz ALG,FW,24,2000,11.6,10,51.0,25.0,49,4.3965517241379315,2.1551724137931036,0.2,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,11.0,7.0,57.0,1.0,5.0,,,,,,,,,0.8620689655172414,0.25862068965517243,0.9482758620689655,0.603448275862069,4.913793103448276,0.08620689655172414,0.4310344827586207
217,Amine Gouiri,dz ALG,"MF,FW",Rennes,24,2000,19,11,1037,11.5,3,2,5,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,217,dz ALG,"MF,FW",24,2000,11.5,3,31.0,16.0,51.6,2.6956521739130435,1.391304347826087,0.1,0.19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,18.0,12.0,12.0,2.0,5.0,,,,,,,,,0.2608695652173913,0.17391304347826086,1.565217391304348,1.0434782608695652,1.0434782608695652,0.17391304347826086,0.43478260869565216
230,Amine Harit,ma MAR,MF,Marseille,27,1997,13,8,519,5.8,2,4,6,2,0,0,1,1,0.35,0.69,1.04,0.35,1.04,230,ma MAR,MF,27,1997,5.8,2,8.0,5.0,62.5,1.3793103448275863,0.8620689655172414,0.25,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,6.0,15.0,7.0,3.0,7.0,,,,,,,,,0.3448275862068966,0.6896551724137931,1.0344827586206897,2.586206896551724,1.206896551724138,0.5172413793103449,1.206896551724138
466,Amine Salama,fr FRA,FW,Reims,24,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,466,fr FRA,FW,24,2000,4.1,0,9.0,3.0,33.3,2.1951219512195124,0.7317073170731708,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,2.0,1.0,4.0,1.0,2.0,,,,,,,,,0.0,0.0,0.48780487804878053,0.24390243902439027,0.9756097560975611,0.24390243902439027,0.48780487804878053
546,Anass Zaroury,ma MAR,"MF,FW",Lens,23,2000,28,16,1405,15.6,2,2,4,2,0,0,3,1,0.13,0.13,0.26,0.13,0.26,546,ma MAR,"MF,FW",23,2000,15.6,2,35.0,12.0,34.3,2.2435897435897436,0.7692307692307693,0.06,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,13.0,24.0,126.0,6.0,17.0,,,,,,,,,0.12820512820512822,0.12820512820512822,0.8333333333333334,1.5384615384615385,8.076923076923077,0.38461538461538464,1.0897435897435899
414,Andrew Omobamidele,ie IRL,DF,Strasbourg,22,2002,10,6,539,6.0,0,0,0,0,0,0,5,1,0,0,0,0,0,414,ie IRL,DF,22,2002,6,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,13.0,7.0,0.0,8.0,4.0,,,,,,,,,0.0,0.0,2.1666666666666665,1.1666666666666667,0.0,1.3333333333333333,0.6666666666666666
478,Andrey Santos,br BRA,MF,Strasbourg,20,2004,32,32,2855,31.7,10,3,13,10,0,0,8,0,0.32,0.09,0.41,0.32,0.41,478,br BRA,MF,20,2004,31.7,10,46.0,16.0,34.8,1.4511041009463723,0.5047318611987381,0.22,0.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,29.0,63.0,0.0,31.0,72.0,,,,,,,,,0.31545741324921134,0.09463722397476342,0.9148264984227129,1.9873817034700316,0.0,0.9779179810725552,2.271293375394322
42,André Ayew,gh GHA,FW,Le Havre,34,1989,27,15,1453,16.1,4,1,5,4,0,0,2,0,0.25,0.06,0.31,0.25,0.31,42,gh GHA,FW,34,1989,16.1,4,22.0,9.0,40.9,1.3664596273291925,0.5590062111801242,0.18,0.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,19.0,30.0,7.0,3.0,10.0,,,,,,,,,0.24844720496894407,0.06211180124223602,1.1801242236024843,1.8633540372670805,0.43478260869565216,0.18633540372670807,0.6211180124223602
212,André Gomes,pt POR,MF,Lille,31,1993,20,16,1276,14.2,0,0,0,0,0,0,3,0,0,0,0,0,0,212,pt POR,MF,31,1993,14.2,0,11.0,3.0,27.3,0.7746478873239437,0.21126760563380284,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,25.0,12.0,10.0,5.0,13.0,,,,,,,,,0.0,0.0,1.7605633802816902,0.8450704225352114,0.7042253521126761,0.35211267605633806,0.9154929577464789
149,Andy Delort,dz ALG,FW,Montpellier,32,1991,9,8,607,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,149,dz ALG,FW,32,1991,6.7,0,17.0,6.0,35.3,2.5373134328358207,0.8955223880597015,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,11.0,12.0,11.0,0.0,3.0,,,,,,,,,0.0,0.0,1.6417910447761193,1.791044776119403,1.6417910447761193,0.0,0.44776119402985076
167,Andy Diouf,fr FRA,MF,Lens,21,2003,34,27,2225,24.7,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,167,fr FRA,MF,21,2003,24.7,1,40.0,5.0,12.5,1.6194331983805668,0.20242914979757085,0.03,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,43.0,21.0,28.0,14.0,29.0,,,,,,,,,0.04048582995951417,0.08097165991902834,1.7408906882591093,0.8502024291497976,1.1336032388663968,0.5668016194331984,1.174089068825911
334,Ange Martial Tia,ml MLI,MF,Reims,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,334,ml MLI,MF,17,2006,1.9,0,4.0,2.0,50,2.1052631578947367,1.0526315789473684,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,3.0,1.0,3.0,2.0,3.0,,,,,,,,,0.0,0.0,1.5789473684210527,0.5263157894736842,1.5789473684210527,1.0526315789473684,1.5789473684210527
213,Angel Gomes,eng ENG,MF,Lille,23,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,0.12,0.12,0.24,0.12,0.24,213,eng ENG,MF,23,2000,8.2,1,9.0,3.0,33.3,1.0975609756097562,0.3658536585365854,0.11,0.33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,4.0,11.0,10.0,0.0,6.0,,,,,,,,,0.12195121951219513,0.12195121951219513,0.48780487804878053,1.3414634146341464,1.2195121951219514,0.0,0.7317073170731708
202,Angelo Fulgini,fr FRA,MF,Lens,27,1996,23,11,1045,11.6,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,202,fr FRA,MF,27,1996,11.6,1,26.0,9.0,34.6,2.241379310344828,0.7758620689655172,0.04,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,15.0,26.0,45.0,2.0,10.0,,,,,,,,,0.08620689655172414,0.08620689655172414,1.293103448275862,2.241379310344828,3.8793103448275863,0.1724137931034483,0.8620689655172414
87,Anthony Briançon,fr FRA,"DF,MF",Saint-Étienne,29,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,fr FRA,"DF,MF",29,1994,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Anthony Lopes,pt POR,GK,Nantes,33,1990,18,18,1563,17.4,0,0,0,0,0,0,2,0,0,0,0,0,0,311,pt POR,GK,33,1990,17.4,0,0.0,0.0,,0.0,0.0,,,0,0,24,pt POR,GK,33,1990,18,18,"1,563",17.4,26,1.5,69,47,68.1,5,6,7,3,16.7,5,4,0,1,0,Ligue 1,1.0,7.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0574712643678161,0.40229885057471265,0.0,0.0574712643678161,0.0
453,Anthony Rouault,fr FRA,DF,Rennes,23,2001,11,11,972,10.8,0,0,0,0,0,0,3,0,0,0,0,0,0,453,fr FRA,DF,23,2001,10.8,0,7.0,3.0,42.9,0.6481481481481481,0.27777777777777773,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,7.0,1.0,0.0,7.0,8.0,,,,,,,,,0.0,0.0,0.6481481481481481,0.09259259259259259,0.0,0.6481481481481481,0.7407407407407407
253,Antoine Joujou,fr FRA,"MF,FW",Le Havre,21,2003,26,9,943,10.5,0,2,2,0,0,0,1,0,0,0.19,0.19,0,0.19,253,fr FRA,"MF,FW",21,2003,10.5,0,11.0,2.0,18.2,1.0476190476190477,0.19047619047619047,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,7.0,7.0,36.0,10.0,12.0,,,,,,,,,0.0,0.19047619047619047,0.6666666666666666,0.6666666666666666,3.4285714285714284,0.9523809523809523,1.1428571428571428
355,Antoine Mendy,sn SEN,"DF,MF",Nice,20,2004,18,8,825,9.2,0,0,0,0,0,0,2,0,0,0,0,0,0,355,sn SEN,"DF,MF",20,2004,9.2,0,9.0,1.0,11.1,0.9782608695652175,0.10869565217391305,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,13.0,9.0,6.0,7.0,20.0,,,,,,,,,0.0,0.0,1.4130434782608696,0.9782608695652175,0.6521739130434783,0.7608695652173914,2.173913043478261
551,Aristide Zossou,ci CIV,MF,Auxerre,19,2005,3,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,551,ci CIV,MF,19,2005,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,2.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,10.0,0.0,5.0,0.0,0.0
519,Arnau Tenas,es ESP,GK,Paris Saint-Germain,23,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0,1,1,0,1,519,es ESP,GK,23,2001,1,0,0.0,0.0,,0.0,0.0,,,0,0,35,es ESP,GK,23,2001,1,1,90,1,1,1,4,3,75,1,0,0,0,0,0,0,0,0,,Ligue 1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,Arnaud Kalimuendo,fr FRA,FW,Rennes,22,2002,33,31,2578,28.6,17,3,20,12,5,8,2,0,0.59,0.1,0.7,0.42,0.52,259,fr FRA,FW,22,2002,28.6,17,76.0,36.0,47.4,2.657342657342657,1.2587412587412588,0.16,0.33,5,8,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,29.0,40.0,12.0,4.0,12.0,,,,,,,,,0.5944055944055944,0.1048951048951049,1.013986013986014,1.3986013986013985,0.4195804195804196,0.13986013986013984,0.4195804195804196
402,Arnaud Nordin,fr FRA,"MF,FW",Montpellier,26,1998,16,14,1166,13.0,4,1,5,3,1,2,2,0,0.31,0.08,0.39,0.23,0.31,402,fr FRA,"MF,FW",26,1998,13,4,28.0,13.0,46.4,2.1538461538461537,1.0,0.11,0.23,1,2,,,,,,,,,,,,,,,,,,,,,,,,,Ligue 1,13.0,40.0,35.0,5.0,14.0,,,,,,,,,0.3076923076923077,0.07692307692307693,1.0,3.076923076923077,2.6923076923076925,0.38461538461538464,1.0769230769230769
