Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
687,Jack Stevens,wls WAL,"MF,DF",Solihull Moors,23,2000,24,4,0,0,,,,,,,,,0,Matches
688,Bradley Stevenson,eng ENG,"FW,MF",Solihull Moors,25,1998,19.4,6,0,0,,,,,,,,,0,Matches
689,Toby Steward,eng ENG,GK,Wealdstone FC,19,2005,6,0,0,0,,,,,,,,,0,Matches
690,Anthony Stewart,eng ENG,DF,Ebbsfleet United,31,1992,17.6,6,0,0,,,,,,,,,1,Matches
691,Noah Stewart,nir NIR,FW,Maidenhead United,20,2004,0.2,0,0,0,,,,,,,,,0,Matches
692,Chris Stokes,eng ENG,DF,Fylde,33,1991,4.3,1,0,0,,,,,,,,,0,Matches
693,Aidan Stone,eng ENG,GK,Boston United,25,1999,13,1,0,0,,,,,,,,,0,Matches
694,Aidan Stone,eng ENG,GK,Yeovil Town,25,1999,17,0,0,0,,,,,,,,,0,Matches
695,Josh Stones,eng ENG,FW,Oldham Athletic,20,2003,4,3,0,0,,,,,,,,,0,Matches
696,Josh Stones,eng ENG,"FW,MF",York City,20,2003,11.1,3,0,0,,,,,,,,,1,Matches
697,Louis Storey,eng ENG,"DF,MF",Gateshead,30,1993,9.1,4,0,0,,,,,,,,,0,Matches
698,Jack Stretton,eng ENG,FW,Oldham Athletic,22,2001,0,0,0,0,,,,,,,,,0,Matches
699,Jack Stretton,eng ENG,FW,Woking,22,2001,2.9,0,1,0,,,,,,,,,0,Matches
700,Jonny Stuttle,eng ENG,FW,Aldershot Town,18,2005,1.4,1,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Munashe Sundire,zw ZIM,"MF,DF",Tamworth,27,1997,18.3,2,0,0,,,,,,,,,0,Matches
702,Ethan Sutherland,sct SCO,"MF,FW",Solihull Moors,18,2006,1.9,0,0,0,,,,,,,,,0,Matches
703,Harvey Suttcliffe,eng ENG,"DF,MF",FC Halifax Town,20,2003,3.3,3,0,0,,,,,,,,,0,Matches
704,Will Sutton,eng ENG,DF,Oldham Athletic,21,2002,11.7,3,0,0,,,,,,,,,0,Matches
705,Jephte Tanga,eng ENG,MF,Ebbsfleet United,20,2004,8.8,1,0,0,,,,,,,,,0,Matches
706,Craig Tanner,eng ENG,"MF,FW",Ebbsfleet United,29,1994,7.9,2,0,0,,,,,,,,,0,Matches
707,Sean Tarima,eng ENG,MF,FC Halifax Town,19,2004,2.7,0,0,0,,,,,,,,,0,Matches
708,Nikola Tavares,hr CRO,"DF,MF",Barnet,25,1999,32.2,3,0,0,,,,,,,,,0,Matches
709,Harry Taylor,eng ENG,DF,Southend United,27,1997,45,6,0,0,,,,,,,,,0,Matches
710,Jack Taylor,eng ENG,DF,Sutton United,18,2005,11.8,1,0,0,,,,,,,,,1,Matches
711,Jake Taylor,wls WAL,MF,Eastleigh,32,1991,38,10,0,0,,,,,,,,,0,Matches
712,Kian Taylor,eng ENG,MF,Altrincham,19,2005,2.5,0,0,0,,,,,,,,,0,Matches
713,Samuel Taylor,eng ENG,FW,Oldham Athletic,19,2004,0.3,0,0,0,,,,,,,,,0,Matches
714,Connor Teale,eng ENG,DF,Boston United,21,2002,23,1,0,0,,,,,,,,,0,Matches
715,Connor Teale,eng ENG,DF,Altrincham,21,2002,1,0,0,0,,,,,,,,,0,Matches
716,Dom Telford,eng ENG,FW,Barnet,27,1996,3.8,0,0,0,,,,,,,,,0,Matches
717,Frankie Terry,eng ENG,DF,Braintree Town,20,2004,18.9,4,0,0,,,,,,,,,0,Matches
718,Frankie Terry,eng ENG,DF,Yeovil Town,20,2004,9.7,1,0,0,,,,,,,,,0,Matches
719,Dejan Tetek,rs SRB,MF,Aldershot Town,21,2002,13.2,4,0,0,,,,,,,,,0,Matches
720,Jordan Thomas,eng ENG,MF,Yeovil Town,23,2001,1.3,0,0,0,,,,,,,,,1,Matches
721,Kwame Thomas,kn SKN,"FW,MF",Ebbsfleet United,28,1995,13.9,4,0,0,,,,,,,,,0,Matches
722,Kwame Thomas,kn SKN,FW,Aldershot Town,28,1995,5.1,1,0,0,,,,,,,,,0,Matches
723,Kymani Thomas,,,Ebbsfleet United,,,0.3,0,0,0,,,,,,,,,0,Matches
724,Luca Thomas,eng ENG,"FW,MF",FC Halifax Town,19,2004,12.7,1,0,0,,,,,,,,,0,Matches
725,Luca Thomas,eng ENG,MF,York City,19,2004,2.2,0,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Olly Thompson,,MF,Gateshead,,,0.2,0,0,0,,,,,,,,,0,Matches
727,Remi Thompson,,MF,Altrincham,,,0.1,0,0,0,,,,,,,,,0,Matches
728,Elliot Thorpe,wls WAL,MF,Wealdstone FC,23,2000,5,1,0,0,,,,,,,,,0,Matches
729,Elliot Thorpe,wls WAL,"MF,FW",Solihull Moors,23,2000,4.3,0,0,0,,,,,,,,,0,Matches
730,Robbie Tinkler,eng ENG,DF,Gateshead,28,1996,27,4,0,0,,,,,,,,,1,Matches
731,Oliver Tipton,eng ENG,"DF,MF",Solihull Moors,20,2003,28.1,4,0,0,,,,,,,,,0,Matches
732,Tom Tonks,eng ENG,MF,Tamworth,32,1991,26.8,13,0,0,,,,,,,,,0,Matches
733,Besart Topalloj,eng ENG,"DF,MF",Sutton United,23,2001,25,5,1,0,,,,,,,,,0,Matches
734,Ben Tozer,eng ENG,DF,Forest Green Rovers,34,1990,21.8,3,0,0,,,,,,,,,0,Matches
735,Yacouba Traore,eng ENG,"DF,MF",Wealdstone FC,19,2004,2.2,2,0,0,,,,,,,,,0,Matches
736,Callum Tripp,eng ENG,"DF,MF",Gateshead,17,2006,5,0,0,0,,,,,,,,,0,Matches
737,Nathan Tshikuna,eng ENG,"MF,FW",Tamworth,25,1999,22.2,4,0,0,,,,,,,,,0,Matches
738,Nathan Tshikuna,eng ENG,"MF,FW",Eastleigh,25,1999,5.5,0,1,0,,,,,,,,,0,Matches
739,Vinnie Tume,,DF,Sutton United,,,0.4,0,0,0,,,,,,,,,0,Matches
740,Jordan Tunnicliffe,eng ENG,DF,Solihull Moors,30,1993,21.2,3,0,0,,,,,,,,,0,Matches
741,Jake Turner,eng ENG,GK,Dagenham & Redbridge,25,1999,7,0,0,0,,,,,,,,,0,Matches
742,Lewys Twamley,wls WAL,FW,Yeovil Town,20,2003,2.1,0,0,0,,,,,,,,,0,Matches
743,Jesurun Uchegbulam,eng ENG,"MF,FW",Oldham Athletic,23,2001,14.7,3,0,0,,,,,,,,,0,Matches
744,Jesurun Uchegbulam,eng ENG,"FW,MF",Eastleigh,23,2001,4.2,0,0,0,,,,,,,,,0,Matches
745,Josh Umerah,eng ENG,FW,Dagenham & Redbridge,27,1997,29.3,10,0,0,,,,,,,,,0,Matches
746,Connor Underhill,,"MF,DF",Eastleigh,,,3.5,0,0,0,,,,,,,,,0,Matches
747,Jonathan Ustabaşı,eng ENG,"MF,FW",Fylde,30,1994,23.6,6,1,0,,,,,,,,,0,Matches
748,Tariq Uwakwe,eng ENG,MF,Maidenhead United,24,1999,0.1,0,0,0,,,,,,,,,0,Matches
749,Tariq Uwakwe,eng ENG,MF,Aldershot Town,24,1999,0.3,0,0,0,,,,,,,,,0,Matches
750,Haydon Vaughan,,MF,Aldershot Town,,,0.1,0,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Eduino Vaz,gw GNB,"DF,MF",Sutton United,20,2003,22.1,4,0,0,,,,,,,,,0,Matches
752,James Vennings,eng ENG,"MF,DF",Braintree Town,24,2000,31.4,9,1,1,,,,,,,,,0,Matches
753,Ralph Vigrass,eng ENG,MF,Dagenham & Redbridge,18,2005,0.4,0,0,0,,,,,,,,,0,Matches
754,Francis Vincent,eng ENG,"DF,MF",Dagenham & Redbridge,25,1999,10.9,3,0,0,,,,,,,,,0,Matches
755,Francis Vincent,eng ENG,"MF,DF",Woking,25,1999,7.5,0,0,0,,,,,,,,,0,Matches
756,Jake Vokins,eng ENG,"DF,MF",Eastleigh,24,2000,19,3,0,0,,,,,,,,,1,Matches
757,Jack Wadham,eng ENG,"MF,FW",Sutton United,21,2003,18.9,1,0,0,,,,,,,,,0,Matches
758,Noah Wadsworth,eng ENG,"MF,DF",Boston United,19,2005,1.6,0,0,0,,,,,,,,,0,Matches
759,Jack Wakely,eng ENG,DF,Ebbsfleet United,23,2000,1.3,0,0,0,,,,,,,,,0,Matches
760,Danny Waldron,eng ENG,"MF,FW",Southend United,28,1996,2.8,0,0,0,,,,,,,,,0,Matches
761,Danny Waldron,eng ENG,FW,Tamworth,28,1996,1.1,0,0,0,,,,,,,,,0,Matches
762,Josh Walker,eng ENG,FW,Southend United,26,1997,19,5,0,0,,,,,,,,,0,Matches
763,Laurie Walker,eng ENG,GK,Solihull Moors,34,1989,27,3,0,0,,,,,,,,,0,Matches
764,Lewis Walker,eng ENG,FW,Woking,26,1998,21.1,5,0,0,,,,,,,,,0,Matches
765,Tyler Walker,eng ENG,FW,Wealdstone FC,27,1996,6.4,1,0,0,,,,,,,,,0,Matches
766,Kieran Wallace,eng ENG,MF,Tamworth,29,1995,3,0,0,0,,,,,,,,,0,Matches
767,Charlie Waller,eng ENG,DF,Sutton United,19,2005,20,3,0,0,,,,,,,,,0,Matches
768,Sam Waller,eng ENG,GK,Rochdale,20,2003,19.8,0,0,0,,,,,,,,,1,Matches
769,Jake Wannell,eng ENG,DF,Yeovil Town,30,1994,31.7,8,2,1,,,,,,,,,0,Matches
770,Matthew Warburton,eng ENG,"MF,FW",Solihull Moors,32,1992,10.3,2,0,0,,,,,,,,,0,Matches
771,Christie Ward,wls WAL,MF,Braintree Town,20,2003,0.3,0,0,0,,,,,,,,,0,Matches
772,Jed Ward,eng ENG,GK,Forest Green Rovers,21,2003,28,1,0,0,,,,,,,,,0,Matches
773,Keaton Ward,eng ENG,"MF,FW",Boston United,24,2000,21,5,0,0,,,,,,,,,0,Matches
774,Matt Ward,eng ENG,MF,Woking,20,2003,21.5,8,0,0,,,,,,,,,0,Matches
775,Angel Waruih,eng ENG,"MF,FW",Eastleigh,20,2003,36.4,7,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
776,Luke Waterfall,eng ENG,DF,Hartlepool United,34,1990,24.4,7,2,1,,,,,,,,,0,Matches
777,Billy Waters,eng ENG,FW,FC Halifax Town,29,1994,16.3,2,0,0,,,,,,,,,0,Matches
778,Billy Waters,eng ENG,FW,Oldham Athletic,29,1994,7.7,1,0,0,,,,,,,,,0,Matches
779,Rory Watson,eng ENG,GK,York City,28,1996,5.8,1,0,0,,,,,,,,,0,Matches
780,Lucas Weaver,,MF,Altrincham,,,5.6,1,0,0,,,,,,,,,0,Matches
781,Oliver Webber,nir NIR,GK,Woking,24,2000,2,0,0,0,,,,,,,,,0,Matches
782,Finley Welch,eng ENG,MF,Boston United,19,2004,1.4,1,0,0,,,,,,,,,0,Matches
783,Miles Welch-Hayes,eng ENG,DF,Maidenhead United,27,1996,27.1,3,1,0,,,,,,,,,0,Matches
784,Jack Wells-Morrison,eng ENG,MF,Wealdstone FC,20,2004,14.8,3,0,0,,,,,,,,,0,Matches
785,Jack Wells-Morrison,eng ENG,"MF,DF",Solihull Moors,20,2004,14,0,0,0,,,,,,,,,0,Matches
786,Joe Westley,eng ENG,FW,Rochdale,19,2004,0.3,0,0,0,,,,,,,,,0,Matches
787,Charlie Weston,eng ENG,MF,Rochdale,20,2004,2.2,0,0,0,,,,,,,,,0,Matches
788,Tony Weston,eng ENG,"FW,MF",Boston United,20,2003,12.8,0,0,0,,,,,,,,,0,Matches
789,Lennon Wheeldon,eng ENG,FW,Boston United,17,2006,1.7,0,0,0,,,,,,,,,0,Matches
790,Callum Whelan,eng ENG,"MF,FW",Gateshead,25,1998,22,4,0,0,,,,,,,,,0,Matches
791,Corey Whelan,ie IRL,"DF,MF",Fylde,26,1997,42.7,5,0,0,,,,,,,,,0,Matches
792,Alex Whitmore,eng ENG,DF,Solihull Moors,28,1995,42.9,8,0,0,,,,,,,,,1,Matches
793,Alex Whittle,eng ENG,DF,Yeovil Town,31,1993,31,5,0,0,,,,,,,,,0,Matches
794,Szhem Whyte Hall,,"MF,FW",Solihull Moors,,,4.1,1,0,0,,,,,,,,,0,Matches
795,Theo Widdrington,eng ENG,"MF,DF",Aldershot Town,25,1999,29.9,15,1,0,,,,,,,,,0,Matches
796,Conor Wilkinson,ie IRL,FW,Solihull Moors,29,1995,24.4,12,1,1,,,,,,,,,0,Matches
797,Finley Wilkinson,eng ENG,MF,Barnet,21,2002,0.7,0,0,0,,,,,,,,,0,Matches
798,Finley Wilkinson,eng ENG,MF,Braintree Town,21,2002,5.8,0,0,0,,,,,,,,,0,Matches
799,Jamie Willets,eng ENG,DF,Tamworth,31,1992,4.9,0,0,0,,,,,,,,,0,Matches
800,Josh Williams,eng ENG,MF,Gateshead,21,2002,8.9,0,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
801,Kai Williams,eng ENG,MF,Tamworth,27,1997,6.7,0,0,0,,,,,,,,,0,Matches
802,Morgan Williams,eng ENG,DF,Yeovil Town,24,1999,25.1,4,1,0,,,,,,,,,0,Matches
803,George Wilson,eng ENG,MF,Altrincham,23,2001,16.8,6,0,0,,,,,,,,,0,Matches
804,Kyrell Wilson,eng ENG,"FW,MF",Yeovil Town,19,2004,9.6,0,0,0,,,,,,,,,0,Matches
805,George Wind,eng ENG,"MF,DF",Southend United,21,2002,3,0,0,0,,,,,,,,,0,Matches
806,Ben Winterbottom,eng ENG,GK,Fylde,23,2001,41,7,0,0,,,,,,,,,0,Matches
807,Jack Wood,eng ENG,MF,Southend United,21,2002,1.7,0,0,0,,,,,,,,,0,Matches
808,Luca Woodhouse,eng ENG,DF,Dagenham & Redbridge,20,2004,7.7,3,0,0,,,,,,,,,0,Matches
809,Luca Woodhouse,eng ENG,"DF,MF",Aldershot Town,20,2004,19.8,2,0,0,,,,,,,,,0,Matches
810,Deonysus Woodman,eng ENG,"DF,MF",Wealdstone FC,21,2002,8.6,2,0,0,,,,,,,,,0,Matches
811,Martin Woods,sct SCO,MF,Boston United,38,1986,10.2,2,0,0,,,,,,,,,0,Matches
812,Alex Woodyard,eng ENG,MF,Sutton United,31,1993,7.7,2,0,0,,,,,,,,,0,Matches
813,Ben Worman,eng ENG,"MF,FW",Gateshead,22,2001,29.6,3,0,0,,,,,,,,,0,Matches
814,Matt Worthington,eng ENG,"MF,FW",Oldham Athletic,26,1997,4.7,2,0,0,,,,,,,,,0,Matches
815,Matt Worthington,eng ENG,"MF,DF",Yeovil Town,26,1997,15,2,0,0,,,,,,,,,0,Matches
816,Christopher Wreh,eng ENG,FW,Tamworth,27,1996,9.7,0,0,0,,,,,,,,,0,Matches
817,Christopher Wreh,eng ENG,FW,Maidenhead United,27,1996,0.6,0,0,0,,,,,,,,,0,Matches
818,Josh Wright,eng ENG,"MF,DF",Ebbsfleet United,34,1989,16.9,2,0,0,,,,,,,,,0,Matches
819,Max Wright,eng ENG,"MF,FW",FC Halifax Town,26,1998,11.9,5,0,0,,,,,,,,,0,Matches
820,Oliver Wright,eng ENG,GK,Solihull Moors,21,2002,10,0,0,0,,,,,,,,,0,Matches
821,Oliver Wright,eng ENG,GK,Yeovil Town,21,2002,29,1,0,0,,,,,,,,,0,Matches
822,Marcus Wyllie,eng ENG,FW,Dagenham & Redbridge,25,1999,4,0,0,0,,,,,,,,,0,Matches
823,Ben Wynter,eng ENG,DF,Woking,26,1997,6.1,1,0,0,,,,,,,,,0,Matches
824,Vimal Yoganathan,wls WAL,"MF,FW",Oldham Athletic,18,2006,6.6,2,0,0,,,,,,,,,0,Matches
825,Brad Young,eng ENG,GK,Hartlepool United,22,2002,10,0,0,0,,,,,,,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
826,Jordan Young,sct SCO,"MF,FW",Yeovil Town,25,1999,7.6,1,0,0,,,,,,,,,0,Matches
827,Offrande Zanzala,cg CGO,FW,Fylde,27,1996,4.7,0,0,0,,,,,,,,,0,Matches
