Performance,,,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
627,Ruben Roosken,nl NED,MF,Huddersfield Town,24,2000,9.9,1,1,0,14,11,6,66,5,15,,,0,Matches
628,Oliver Rose,eng ENG,FW,Peterborough United,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
629,Jordan Rossiter,eng ENG,MF,Shrewsbury Town,27,1997,9.9,2,0,0,9,9,0,6,16,16,,,0,Matches
630,Sean Roughan,ie IRL,DF,Lincoln City,20,2003,46,3,0,0,23,39,3,217,47,47,,,0,Matches
631,Pelly Ruddock Mpanzu,cd COD,MF,Rotherham United,31,1993,16.9,0,0,0,7,19,0,11,11,13,,,0,Matches
632,Josh Ruffels,eng ENG,DF,Huddersfield Town,30,1993,15.9,3,0,0,10,7,0,24,31,20,,,0,Matches
633,Tivonge Rushesha,wls WAL,DF,Reading,22,2002,8.3,0,0,0,11,19,0,13,3,8,,,0,Matches
634,Jonathan Russell,jm JAM,MF,Barnsley,23,2000,34.6,6,0,0,39,24,12,11,23,43,,,0,Matches
635,Ryan Rydel,eng ENG,"MF,DF",Stockport,23,2001,9.3,0,0,0,2,10,0,72,4,10,,,0,Matches
636,Kieran Sadlier,ie IRL,"MF,FW",Wycombe Wanderers,29,1994,5.1,0,0,0,5,3,0,20,3,4,,,0,Matches
637,Charles Sagoe Jr,eng ENG,MF,Shrewsbury Town,20,2004,5.5,0,0,0,8,16,0,15,1,9,,,0,Matches
638,Alfons Sampsted,is ISL,DF,Birmingham City,26,1998,6.2,0,0,0,14,11,0,24,5,10,,,0,Matches
639,Dion Sanderson,eng ENG,DF,Birmingham City,24,1999,1,0,0,0,1,2,0,0,2,0,,,0,Matches
640,Ricardo Santos,,DF,Bolton Wanderers,29,1995,24.2,7,0,0,26,21,2,0,23,24,,,0,Matches
641,Charlie Savage,wls WAL,MF,Reading,21,2003,38.8,6,0,0,33,10,2,178,27,49,,,0,Matches
642,Toby Savin,ga GAB,GK,Shrewsbury Town,24,2000,19,2,0,0,0,2,0,0,1,0,,,0,Matches
643,Romaine Sawyers,kn SKN,MF,Bristol Rovers,32,1991,9,2,0,0,12,9,0,1,4,14,,,0,Matches
644,Dan Scarr,eng ENG,DF,Wrexham,29,1994,12,3,0,0,2,6,0,0,19,6,,,0,Matches
645,Szabolcs Schön,hu HUN,MF,Bolton Wanderers,23,2000,30.1,8,0,0,28,61,8,113,27,49,,,0,Matches
646,Josh Scowen,eng ENG,MF,Wycombe Wanderers,31,1993,32.7,6,0,0,33,71,3,26,42,26,,,0,Matches
647,Joel Senior,jm JAM,"DF,MF",Bristol Rovers,36,1987,8.2,1,0,0,7,8,1,17,2,8,,,0,Matches
648,Steven Sessegnon,eng ENG,DF,Wigan Athletic,24,2000,9.9,1,0,0,6,6,0,8,6,14,,,0,Matches
649,Paik Seung-ho,kr KOR,MF,Birmingham City,27,1997,36.6,1,0,0,29,45,1,147,25,35,,,1,Matches
650,Sonny Sharples,,MF,Bolton Wanderers,,,0.5,0,0,0,3,0,0,0,3,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Kofi Shaw,,MF,Bristol Rovers,,,11,1,0,0,11,23,2,48,5,10,,,0,Matches
652,Liam Shaw,eng ENG,MF,Northampton Town,23,2001,7.8,2,0,0,13,8,0,5,13,15,,,1,Matches
653,Josh Sheehan,wls WAL,MF,Bolton Wanderers,29,1995,27.8,8,0,0,27,65,0,83,19,20,,,0,Matches
654,Jordan Shipley,ie IRL,MF,Shrewsbury Town,26,1997,16.9,2,0,0,18,8,1,62,8,10,,,0,Matches
655,Bolu Shofowoke,,FW,Peterborough United,,,0,0,0,0,0,0,0,0,0,0,,,0,Matches
656,Tola Showunmi,eng ENG,FW,Crawley Town,24,2000,11.2,3,0,0,17,11,4,6,2,4,,,0,Matches
657,Toby Sibbick,ug UGA,DF,Wigan Athletic,25,1999,22.2,5,0,0,25,8,0,43,10,19,,,0,Matches
658,Louie Sibley,eng ENG,MF,Rotherham United,22,2001,15.1,3,0,0,24,13,4,26,10,35,,,0,Matches
659,Sam Silvera,au AUS,MF,Blackpool,23,2000,5,3,0,0,10,9,1,6,2,4,,,0,Matches
660,Xavier Simons,eng ENG,MF,Wycombe Wanderers,21,2003,11.3,3,1,0,12,5,1,20,9,6,,,0,Matches
661,Jack Simpson,eng ENG,DF,Leyton Orient,27,1996,10.7,2,0,0,6,3,3,5,5,14,,,0,Matches
662,Tyreece Simpson,kn SKN,FW,Stevenage,22,2002,7.1,1,0,0,21,10,5,2,0,3,,,0,Matches
663,Scott Sinclair,eng ENG,"MF,FW",Bristol Rovers,35,1989,20.4,1,0,0,4,13,20,23,3,14,,,0,Matches
664,Declan Skura,eng ENG,DF,Wycombe Wanderers,22,2002,6.1,0,0,0,3,1,0,4,4,9,,,0,Matches
665,Gaga Slonina,us USA,GK,Barnsley,20,2004,11,0,0,0,0,0,0,0,0,0,,,0,Matches
666,Thierry Small,eng ENG,"MF,DF",Charlton Athletic,19,2004,31.8,6,0,0,28,17,7,160,13,30,,,0,Matches
667,Jackson Smith,eng ENG,GK,Barnsley,22,2001,4.3,0,0,0,1,1,0,0,0,0,,,0,Matches
668,Jonny Smith,eng ENG,MF,Wigan Athletic,27,1997,19.6,0,0,0,4,12,8,155,4,10,,,0,Matches
669,Kane Smith,eng ENG,DF,Stevenage,28,1996,12.1,2,0,0,7,16,0,30,14,20,,,0,Matches
670,Korey Smith,eng ENG,MF,Cambridge United,33,1991,22.5,6,0,0,24,22,1,8,19,31,,,0,Matches
671,Matthew Smith,eng ENG,MF,Wigan Athletic,23,2000,14.5,4,0,0,33,13,0,7,19,22,,,0,Matches
672,Sam Smith,eng ENG,FW,Reading,26,1998,23.7,7,0,0,33,30,18,5,5,3,,,0,Matches
673,Sam Smith,eng ENG,FW,Wrexham,26,1998,17,3,0,0,31,27,20,7,5,10,,,0,Matches
674,Scott Smith,wls WAL,MF,Wigan Athletic,23,2001,21.4,12,0,0,40,16,1,8,26,16,,,0,Matches
675,Ruel Sotiriou,cy CYP,"MF,FW",Bristol Rovers,23,2000,27.7,7,0,0,30,30,5,13,8,10,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Lino Sousa,eng ENG,"DF,MF",Bristol Rovers,19,2005,14.5,1,0,0,10,28,2,49,7,20,,,0,Matches
677,Macauley Southam-Hales,wls WAL,"MF,DF",Stockport,28,1996,13.6,3,0,0,11,15,1,43,14,11,,,0,Matches
678,Luke Southwood,nir NIR,GK,Bolton Wanderers,26,1997,20,2,0,0,0,4,0,0,0,0,,,0,Matches
679,Jack Sowerby,eng ENG,MF,Northampton Town,29,1995,6.8,1,0,0,4,2,0,1,5,8,,,0,Matches
680,Jack Sparkes,eng ENG,DF,Peterborough United,23,2000,17,3,0,0,9,21,1,76,17,14,,,0,Matches
681,Shay Spencer,,MF,Reading,,,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
682,Jason Sraha,eng ENG,DF,Burton Albion,21,2002,11.1,2,0,0,9,7,0,4,23,24,,,0,Matches
683,Jay Stansfield,eng ENG,"FW,MF",Birmingham City,21,2002,29.8,7,0,0,48,23,12,35,6,33,,,0,Matches
684,Jed Steer,eng ENG,GK,Peterborough United,31,1992,25,1,0,0,1,8,0,0,0,0,,,0,Matches
685,Jack Stevens,eng ENG,GK,Cambridge United,26,1997,11.1,2,0,0,0,2,0,0,0,0,,,0,Matches
686,Ben Stevenson,eng ENG,MF,Cambridge United,27,1997,11.9,4,0,0,11,9,0,1,21,16,,,0,Matches
687,Toby Steward,eng ENG,GK,Crawley Town,19,2005,4,0,0,0,0,0,0,0,0,0,,,0,Matches
688,Callum Stewart,eng ENG,"FW,MF",Shrewsbury Town,22,2001,4.2,2,0,0,10,6,2,4,2,6,,,0,Matches
689,Michael Stickland,eng ENG,DF,Reading,21,2002,3.8,2,1,1,3,3,0,0,7,7,,,0,Matches
690,Joshua Stokes,,MF,Cambridge United,,,26.2,4,0,0,40,51,3,124,7,28,,,0,Matches
691,Josh Stones,eng ENG,FW,Wigan Athletic,20,2003,0.8,0,0,0,2,2,0,0,0,1,,,0,Matches
692,Robert Street,eng ENG,"FW,MF",Lincoln City,22,2001,0.6,0,0,0,2,1,0,3,0,0,,,0,Matches
693,Jack Stretton,eng ENG,FW,Burton Albion,22,2001,0.5,0,0,0,0,0,1,0,0,0,,,0,Matches
694,Jack Stretton,eng ENG,FW,Stockport,22,2001,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches
695,Ronnie Stutter,eng ENG,FW,Burton Albion,19,2005,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
696,Mahamadou Susoho,es ESP,MF,Peterborough United,19,2005,7.4,2,0,0,6,17,0,7,9,11,,,0,Matches
697,Will Swan,eng ENG,"FW,MF",Crawley Town,23,2000,26.8,1,0,0,29,16,13,9,5,19,,,0,Matches
698,Will Swan,eng ENG,FW,Mansfield Town,23,2000,0.2,0,0,0,0,0,0,1,0,1,,,0,Matches
699,Dan Sweeney,eng ENG,DF,Stevenage,30,1994,13.7,3,0,0,15,23,2,7,14,12,,,0,Matches
700,Jayden Sweeney,eng ENG,DF,Leyton Orient,22,2001,9.7,4,0,0,18,15,2,20,6,18,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Pierce Sweeney,ie IRL,DF,Exeter City,29,1994,17.9,4,0,0,23,21,0,27,23,12,,,0,Matches
702,Ryan Sweeney,ie IRL,DF,Burton Albion,27,1997,41.2,4,0,0,26,44,4,4,46,42,,,1,Matches
703,Sil Swinkels,nl NED,DF,Bristol Rovers,20,2004,9.8,2,0,0,10,4,0,12,10,14,,,0,Matches
704,Chris Sze,eng ENG,"MF,FW",Wigan Athletic,20,2003,3.6,1,0,0,8,5,2,4,1,1,,,0,Matches
705,Lasse Sørensen,dk DEN,"MF,DF",Huddersfield Town,24,1999,22.9,3,0,0,15,17,6,105,9,21,,,0,Matches
706,Ryan Tafazolli,eng ENG,DF,Wycombe Wanderers,32,1991,0.6,1,0,0,1,1,0,0,2,0,,,0,Matches
707,Benjamin Tanimu,ng NGA,DF,Crawley Town,22,2002,1.8,0,0,0,5,5,1,4,4,6,,,0,Matches
708,Josh Taroi,,DF,Burton Albion,,,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
709,Fabio Tavares,eng ENG,FW,Burton Albion,23,2001,2.1,0,0,0,1,2,0,4,0,0,,,0,Matches
710,Caleb Taylor,eng ENG,DF,Wycombe Wanderers,21,2003,35.3,4,0,0,23,26,2,2,59,19,,,0,Matches
711,Connor Taylor,eng ENG,DF,Bristol Rovers,22,2001,38.9,4,0,0,31,58,3,2,57,44,,,0,Matches
712,Dale Taylor,nir NIR,FW,Wigan Athletic,20,2003,37.2,3,0,0,32,46,17,8,12,15,,,0,Matches
713,Joseph Taylor,wls WAL,"FW,MF",Huddersfield Town,21,2002,7.2,2,0,0,14,5,3,4,0,4,,,0,Matches
714,Terry Taylor,sct SCO,MF,Charlton Athletic,23,2001,5.7,1,0,0,8,14,1,46,8,7,,,0,Matches
715,Terry Taylor,sct SCO,MF,Northampton Town,23,2001,18.7,5,0,0,20,34,0,64,10,32,,,0,Matches
716,Luke Thomas,eng ENG,MF,Bristol Rovers,25,1999,21.3,6,0,0,18,26,1,67,8,45,,,0,Matches
717,Silko Thomas,eng ENG,MF,Wigan Athletic,20,2004,17.1,2,0,0,31,36,8,101,5,17,,,0,Matches
718,George Thomason,eng ENG,MF,Bolton Wanderers,22,2002,33.8,11,0,0,62,43,4,47,28,32,,,0,Matches
719,Ben Thompson,eng ENG,MF,Stevenage,28,1995,0,0,0,0,0,0,0,0,0,0,,,0,Matches
720,Dominic Thompson,eng ENG,"DF,MF",Blackpool,24,2000,0.4,0,0,0,0,0,0,1,0,1,,,0,Matches
721,Louis Thompson,wls WAL,MF,Stevenage,29,1994,33.4,12,1,1,54,52,2,15,27,54,,,0,Matches
722,Nathan Thompson,eng ENG,DF,Stevenage,33,1990,13,2,0,0,15,16,2,2,6,17,,,0,Matches
723,Sam Tickle,eng ENG,GK,Wigan Athletic,22,2002,46,4,0,0,0,11,0,0,0,1,,,1,Matches
724,Christ Tiéhi,ci CIV,MF,Rotherham United,26,1998,12.4,3,0,0,14,8,0,12,9,13,,,0,Matches
725,Eoin Toal,nir NIR,DF,Bolton Wanderers,25,1999,17.2,2,0,0,10,9,0,7,12,24,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Ibou Touray,gm GAM,"MF,DF",Stockport,29,1994,36.3,9,0,0,40,34,1,149,30,39,,,0,Matches
727,Ryan Trevitt,eng ENG,MF,Exeter City,21,2003,9.8,1,0,0,13,8,0,33,6,10,,,0,Matches
728,Connal Trueman,eng ENG,GK,Crawley Town,28,1996,4,0,0,0,0,1,0,0,0,0,,,0,Matches
729,Basil Tuma,mt MLT,FW,Reading,18,2006,0.5,0,0,0,2,3,1,2,0,1,,,0,Matches
730,Ed Turns,wls WAL,DF,Exeter City,21,2002,12.2,2,0,0,11,16,0,1,18,12,,,0,Matches
731,Oliver Turton,eng ENG,"MF,DF",Huddersfield Town,31,1992,20.6,2,0,0,19,21,3,43,9,14,,,0,Matches
732,Harry Tyrer,eng ENG,GK,Blackpool,22,2001,38,5,0,0,0,12,0,0,0,0,,,0,Matches
733,Nik Tzanev,nz NZL,GK,Northampton Town,27,1996,16.2,0,0,0,0,7,0,0,0,0,,,0,Matches
734,Daniel Udoh,ng NGA,"FW,MF",Wycombe Wanderers,27,1996,27.7,2,0,0,47,42,13,15,7,13,,,0,Matches
735,Terence Vancooten,gy GUY,DF,Burton Albion,26,1997,28,7,3,1,25,18,1,13,35,30,,,0,Matches
736,Caylon Vickers,eng ENG,"FW,MF",Mansfield Town,19,2004,13.7,2,0,0,13,19,2,34,4,9,,,0,Matches
737,Sam Vokes,wls WAL,FW,Wycombe Wanderers,34,1989,0.5,0,0,0,2,0,0,0,0,0,,,0,Matches
738,Martyn Waghorn,eng ENG,"FW,MF",Northampton Town,34,1990,1.1,1,0,0,1,2,0,1,1,1,,,0,Matches
739,Ben Waine,nz NZL,FW,Mansfield Town,23,2001,5.1,1,0,0,6,10,3,5,2,2,,,0,Matches
740,Oscar Wallin,se SWE,DF,Peterborough United,23,2001,31.3,6,0,0,40,24,0,1,38,31,,,1,Matches
741,Danny Ward,eng ENG,FW,Huddersfield Town,32,1991,6.8,0,1,0,3,5,2,11,2,4,,,0,Matches
742,Grant Ward,eng ENG,MF,Bristol Rovers,29,1994,20.6,1,0,0,15,16,0,15,14,30,,,0,Matches
743,Jed Ward,eng ENG,GK,Bristol Rovers,21,2003,18,1,0,0,0,3,0,0,0,1,,,0,Matches
744,Jayden Wareham,eng ENG,FW,Reading,21,2003,17,2,0,0,35,15,17,2,7,22,,,0,Matches
745,Lewis Warrington,eng ENG,MF,Leyton Orient,21,2002,2.8,1,0,0,2,4,0,3,2,2,,,0,Matches
746,Louie Watson,ie IRL,MF,Crawley Town,23,2001,3.6,1,0,0,2,5,0,12,1,2,,,0,Matches
747,Tennai Watson,eng ENG,"MF,DF",Charlton Athletic,27,1997,5.6,1,0,0,4,5,2,6,8,2,,,0,Matches
748,Elliot Watt,sct SCO,MF,Burton Albion,24,2000,24.1,6,0,0,34,20,0,117,23,29,,,0,Matches
749,Max Watters,eng ENG,FW,Barnsley,25,1999,15.6,0,0,0,15,2,13,13,1,4,,,0,Matches
750,Caleb Watts,au AUS,MF,Exeter City,22,2002,17.1,12,1,0,43,41,7,25,7,26,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Kelland Watts,eng ENG,DF,Cambridge United,24,1999,25.4,3,0,0,20,19,1,17,26,18,,,1,Matches
752,Charlie Webster,eng ENG,MF,Burton Albion,20,2004,23.8,5,2,0,21,25,4,77,19,32,,,0,Matches
753,Jensen Weir,sct SCO,"MF,FW",Wigan Athletic,22,2002,21.9,6,1,0,33,22,1,43,12,16,,,0,Matches
754,Magnus Westergaard,dk DEN,MF,Wycombe Wanderers,26,1998,0.7,0,0,0,1,1,0,0,0,2,,,0,Matches
755,David Wheeler,eng ENG,MF,Wycombe Wanderers,33,1990,1.1,0,0,0,4,1,1,0,1,4,,,0,Matches
756,David Wheeler,eng ENG,"MF,FW",Shrewsbury Town,33,1990,5.1,1,0,0,3,7,3,8,4,5,,,0,Matches
757,Harvey White,eng ENG,MF,Stevenage,22,2001,25.2,5,0,0,16,50,2,214,29,30,,,0,Matches
758,Ben Whitfield,eng ENG,MF,Burton Albion,28,1996,13.8,1,0,0,5,9,7,41,9,6,,,0,Matches
759,Joseph Whitworth,eng ENG,GK,Exeter City,20,2004,46,4,0,0,1,10,0,0,0,1,,,0,Matches
760,George Wickens,eng ENG,GK,Lincoln City,22,2001,35.8,4,0,0,1,4,0,0,0,0,,,0,Matches
761,Luther Wildin,ag ATG,DF,Stevenage,26,1997,29,3,0,0,22,15,1,49,33,40,,,1,Matches
762,Ben Wiles,eng ENG,MF,Huddersfield Town,25,1999,38,1,0,0,12,38,3,172,5,30,,,0,Matches
763,Mallik Wilks,eng ENG,"FW,MF",Rotherham United,25,1998,36.5,10,0,0,80,79,27,67,3,11,,,0,Matches
764,Dylan Williams,eng ENG,"MF,DF",Burton Albion,20,2003,16.4,3,0,0,14,8,8,43,12,20,,,0,Matches
765,George Williams,eng ENG,DF,Mansfield Town,31,1993,7.1,1,0,0,9,3,0,5,7,16,,,1,Matches
766,Jay Williams,kn SKN,MF,Crawley Town,23,2000,11.4,6,0,0,23,18,1,0,11,4,,,1,Matches
767,Randell Williams,eng ENG,MF,Bolton Wanderers,27,1996,8.3,7,0,0,11,9,0,61,9,10,,,0,Matches
768,Randell Williams,eng ENG,MF,Leyton Orient,27,1996,11,1,0,0,13,11,3,39,4,9,,,0,Matches
769,Jordan Willis,eng ENG,DF,Northampton Town,29,1994,9.1,0,0,0,1,2,0,0,8,4,,,0,Matches
770,James Wilson,wls WAL,DF,Bristol Rovers,35,1989,46,9,0,0,28,19,3,30,86,58,,,0,Matches
771,James Wilson,eng ENG,"FW,MF",Northampton Town,28,1995,1.6,0,0,0,2,1,0,1,1,1,,,0,Matches
772,Carl Winchester,nir NIR,MF,Shrewsbury Town,31,1993,11.5,3,0,0,15,8,0,6,15,30,,,0,Matches
773,Lewis Wing,eng ENG,MF,Reading,29,1995,46,5,0,0,38,37,1,211,48,82,,,0,Matches
774,Jojo Wollacott,gh GHA,GK,Crawley Town,27,1996,33,3,0,0,2,12,0,0,0,1,,,0,Matches
775,Ryan Woods,eng ENG,MF,Exeter City,30,1993,29.1,11,1,1,27,33,0,57,21,21,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
776,Kyle Wootton,eng ENG,FW,Stockport,27,1996,39.9,3,0,0,99,39,17,4,10,18,,,0,Matches
777,Scott Wright,sct SCO,MF,Birmingham City,26,1997,4.9,0,0,0,4,8,1,20,0,1,,,0,Matches
778,Gassan Yahyai,ma MAR,FW,Charlton Athletic,24,2000,9.3,1,0,0,26,8,7,1,0,4,,,1,Matches
779,Johnly Yfeko,eng ENG,DF,Exeter City,21,2003,11.1,4,0,0,18,7,0,8,13,16,,,0,Matches
780,Andy Yiadom,gh GHA,DF,Reading,32,1991,5.5,3,0,0,8,10,0,3,4,7,,,0,Matches
781,Vimal Yoganathan,wls WAL,MF,Barnsley,18,2006,1.2,1,0,0,4,1,0,0,1,2,,,0,Matches
782,Tony Yogane,eng ENG,MF,Exeter City,18,2005,8.1,0,0,0,9,30,2,41,0,2,,,0,Matches
783,Ayumu Yokoyama,jp JPN,MF,Birmingham City,21,2003,1.9,0,0,0,1,2,2,11,0,2,,,0,Matches
784,Jake Young,eng ENG,"FW,MF",Stevenage,23,2001,10.2,0,0,0,19,10,4,12,0,5,,,0,Matches
785,Willum Þór Willumsson,is ISL,MF,Birmingham City,25,1998,34,0,0,0,42,26,6,54,14,33,,,0,Matches
